Hugo_Symbol	TCGA-AA-3977-01	TCGA-AA-3560-01	TCGA-AA-3543-01	TCGA-AA-3695-01	TCGA-AA-3875-01	TCGA-AA-3684-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-A6-2678-01	TCGA-AA-3861-01	TCGA-A6-2677-01	TCGA-AA-3842-01	TCGA-AA-3848-01	TCGA-AA-3521-01	TCGA-AA-3544-01	TCGA-AA-3520-01	TCGA-AA-3538-01	TCGA-A6-2672-01	TCGA-AA-3856-01	TCGA-AA-3666-01	TCGA-AA-3858-01	TCGA-AA-3870-01	TCGA-AA-3679-01	TCGA-AA-3516-01	TCGA-AA-3530-01	TCGA-AA-3524-01	TCGA-AA-3681-01	TCGA-AA-3542-01	TCGA-AA-3548-01	TCGA-A6-2676-01	TCGA-AA-3525-01	TCGA-A6-2670-01	TCGA-AA-3837-01	TCGA-AA-3970-01	TCGA-AA-3522-01	TCGA-AA-3866-01	TCGA-AA-3854-01	TCGA-AA-3833-01	TCGA-AA-3685-01	TCGA-AA-3675-01	TCGA-AA-3519-01	TCGA-AA-3814-01	TCGA-AA-3852-01	TCGA-AA-3552-01	TCGA-A6-3808-01	TCGA-AA-3860-01	TCGA-AA-3850-01	TCGA-AA-3680-01	TCGA-AA-3692-01	TCGA-A6-3810-01	TCGA-AA-3529-01	TCGA-AA-3715-01	TCGA-AA-3877-01	TCGA-AA-3526-01	TCGA-AA-3976-01	TCGA-AA-3846-01	TCGA-AA-3982-01	TCGA-AA-3872-01	TCGA-AA-3941-01	TCGA-AA-3971-01	TCGA-AA-3696-01	TCGA-AA-3534-01	TCGA-AA-3939-01	TCGA-AA-3527-01	TCGA-AA-3867-01	TCGA-AA-3815-01	TCGA-AA-3553-01	TCGA-AA-3845-01	TCGA-AA-3955-01	TCGA-AA-3819-01	TCGA-AA-3518-01	TCGA-AA-3949-01	TCGA-A6-2674-01	TCGA-AA-3812-01	TCGA-AA-3869-01	TCGA-AA-3562-01	TCGA-AA-3956-01	TCGA-AA-3844-01	TCGA-AA-3818-01	TCGA-AA-3947-01	TCGA-AA-3514-01	TCGA-AA-3556-01	TCGA-AA-3831-01	TCGA-AA-3672-01	TCGA-A6-3809-01
hsa-miR-22	15.05507056	14.83264282	15.62570884	14.55296923	15.71480896	15.74840253	14.83880999	15.76795165	15.21928198	15.11711547	14.70357919	14.73041706	14.26978416	15.20112841	15.42996242	15.76536381	15.11406765	16.09889566	14.54291095	15.15979252	14.53600432	14.6976192	14.99369028	16.06965954	13.80926571	15.04140248	15.09930671	14.43671154	14.87608522	15.55728419	15.26843235	15.73788108	15.32161106	14.11235805	15.3668003	14.91690578	14.37055119	14.91559933	15.15758379	15.47078596	15.19802291	15.02132703	15.184178	14.84725314	14.74735383	14.98943885	15.70046681	14.82002934	14.96095219	15.46352437	15.70522738	16.15953632	15.22934458	15.55146795	14.45891921	14.42488798	15.40194612	14.2193198	14.59000218	15.33395895	15.19290922	15.24071681	15.18173462	15.36184099	15.26587139	14.23907637	15.30378075	15.20392148	14.27262978	14.85632826	15.23575249	15.85581747	16.3281665	14.94274357	14.84999144	15.4939805	14.96591953	14.90077249	15.18766137	14.9228631	15.33532056	15.0998409	15.02449041	14.878003	15.22120948
hsa-miR-25	12.49959678	12.37476781	11.77684423	13.47256393	13.48545199	11.69870467	12.70476824	11.99964774	11.73428623	12.57293703	11.72877085	13.38747887	13.37910757	11.47015044	12.85057755	11.65687173	12.91643932	12.10394343	13.37598969	13.17695227	13.24495839	11.51963625	14.39526635	12.78667803	12.73386272	12.62730588	12.73893668	13.23795681	11.78871833	12.59409129	11.83565569	11.93847694	11.51865316	12.21006248	11.29001885	12.30121037	12.10328781	12.30976054	13.61263816	13.01767838	13.32432121	12.58730873	13.12363645	12.03789009	11.46964182	13.10705357	11.75739001	12.23062093	13.45866293	11.82416321	12.10852446	12.84176089	13.00615073	12.84254678	13.27408691	12.25148241	12.43280286	11.4236412	12.81478272	12.87766757	13.12023788	12.05188866	13.09901899	11.86805085	11.86573327	12.669328	12.62067804	12.6976192	13.36741475	13.33776126	12.25059451	11.6956633	12.16459272	12.17430154	12.49685378	12.79299359	11.8917837	13.42979901	12.87862573	12.71553306	12.25502857	12.20304206	12.42127591	13.32432121	13.13602985
hsa-miR-28-5p	5.97727992	4.857981	5.08746284	6.20945337	6.14974712	6.24792751	5	6.02236781	5.4918531	6.24792751	5.32192809	7.22881869	6.06608919	5.88264305	5.08746284	5.20945337	5.9068906	5	6.53915881	6.08746284	5.93073734	5.39231742	7.5849625	5.52356196	6.06608919	5.169925	5.857981	5.80735492	5.39231742	5.52356196	5.78135971	6	6.14974712	5.67242534	5.08746284	6.32192809	5.32192809	6.42626475	6.52356196	5.78135971	6.28540222	6.33985	5.93073734	6.12928302	6.39231742	6.22881869	5.55458885	6.61470984	6.74146699	5.80735492	5.08746284	6.4429435	6.08746284	5.5849625	6	5.95419631	6.18982456	5.97727992	5.857981	6.67242534	5.70043972	5.7548875	6.24792751	6.4429435	6.82017896	6.22881869	5.32192809	6.26678654	6.06608919	6.56985561	5.32192809	6.64385619	5.67242534	6.56985561	6.47573343	6.04439412	6.04439412	6.47573343	6.55458885	6.12928302	6.20945337	5.39231742	6.04439412	6.4429435	5.857981
hsa-miR-28-3p	11.71037597	12.36522885	11.73131903	12.49210354	12.25266543	12.5574637	12.07981809	12.36905201	11.8482317	11.62844554	11.46199095	12.30206767	11.83091128	12.45121111	11.92518352	12.30149619	11.99929539	12.21127995	12.06272077	12.73131903	11.81177606	10.60825482	13.21492619	12.04780555	11.94434603	11.86766485	12.0768156	11.62616532	12.0664256	12.03823313	11.77519873	11.93036775	12.15987134	11.36303963	11.82932634	11.74273048	11.42678889	11.99293834	12.15069929	12.22128502	12.35810171	11.96217303	11.78053977	12.38936246	12.40753333	11.81618368	11.4314976	12.36905201	12.62159404	11.67419227	12.074476	12.2848241	12.31259938	12.32699117	12.20640391	11.82773965	11.77066389	10.89708913	11.93442804	12.32389918	12.57412044	11.87113518	11.98477446	12.31288296	12.02928723	11.90876788	11.56128795	11.5574637	12.28337779	12.82296909	11.72919586	11.65865779	12.25266543	12.31146452	11.30206767	12.37558251	11.93553341	12.00211178	12.11861669	11.45224124	12.16616308	11.64340528	11.66666784	12.26356264	11.90199819
hsa-miR-197	7.89481776	7.59245704	7.83920379	7.10852446	7.87036472	8.26678654	7.6794801	7.41785251	8.27146303	7.56985561	8.67242534	7.76155123	7.88264305	7.52356196	8.19967234	8.18487534	7.83289001	7.56985561	8.13955135	8.70390357	8.11894107	6.18982456	8.6183855	9.16239133	7.62205182	7.36632221	8.44708323	8.35314683	7.43462823	8.50779464	7.57742883	7.77478706	7.36632221	7.67242534	6.61470984	6.45943162	7.81378119	7.94836723	7.0768156	8.15481811	8.08214904	7.01122726	8.28077077	8.57742883	6.68650053	7.55458885	6.91886324	7.81378119	8.25266543	6.80735492	7.0768156	8.84862294	7.51569984	7.65105169	7.12928302	7.11894107	8.25266543	5.32192809	7.72109919	7.53915881	8.18487534	8.12928302	7.14974712	7.19967234	6.95419631	7.05528244	8.033423	6.9068906	7.96000193	8.027906	8.23361968	7.05528244	9.46352437	7.169925	8.65463603	7.45943162	7.28540222	7.42626475	7.93073734	7.06608919	7.85174904	7.63662462	7.24792751	8.74483384	7.56224242
hsa-miR-148a*	7.033423	6.12928302	4	6.169925	6.45943162	3.70043972	5.67242534	4.39231742	5.39231742	7.96578428	2.5849625	6.08746284	6.22881869	4.32192809	5.32192809	5.169925	4	4.80735492	5.83289001	7.36632221	6.30378075	4.45943162	7.61470984	5.5849625	6.64385619	5.52356196	6.33985	4.169925	5.28540222	3.70043972	5.08746284	4.32192809	5.28540222	6.82017896	5.12928302	6.06608919	6	5.42626475	7.15987134	5.24792751	6.45943162	5.42626475	7.46760555	5.45943162	5.28540222	6.72792045	5.97727992	5.52356196	6.87036472	6.22881869	4.70043972	4.70043972	7.47573343	6.06608919	7.47573343	6.33985	5.08746284	4.39231742	6.62935662	5.93073734	5.857981	4.64385619	6.80735492	5.04439412	3.5849625	6.02236781	4.169925	5.88264305	8.0768156	6.9068906	5.42626475	5.45943162	4.52356196	5.169925	5.70043972	5.357552	5.97727992	7.28540222	5.64385619	6.10852446	4.857981	5.97727992	6.96578428	6.62935662	7.24792751
hsa-miR-148a	16.17436007	17.42841743	16.26255369	16.05129392	16.76123956	16.02563705	17.21691633	16.64157199	17.0628683	17.59628441	14.72270082	14.97795066	16.14497682	16.80187252	16.56828274	16.90439942	16.37048308	16.51585381	16.66902344	16.41554373	16.25819795	14.57204883	17.08853982	16.91071299	17.0684844	16.7495814	17.26278306	16.00252937	16.67630146	15.46894217	17.14866525	16.71487602	16.56100446	17.04488501	17.10024141	16.34486802	16.90096112	15.85513614	16.76016116	15.71877366	17.40286218	16.11351836	17.23074288	16.99872264	14.92272376	17.12084535	17.23102425	17.37665111	16.71774335	16.71968293	16.23005797	15.94699763	16.1630403	16.66380824	16.41478432	16.50745399	16.01991644	14.19059634	16.34552653	16.64588355	16.82654849	16.72075193	16.95639885	16.19250473	15.15876745	15.8480605	16.44483696	16.50203927	16.50147958	16.78649937	17.10467041	16.2000365	16.47568594	15.77244345	17.00556973	16.6893565	16.62784733	16.72576565	16.52175378	16.72496676	15.77871885	17.21100421	17.27179127	15.81262858	16.34585567
hsa-miR-30d	11.0175044	12.44449729	12.15576694	11.86766485	12.00842862	12.05833003	11.6379833	12.34734454	12.36905201	11.41204051	12.64498286	11.21977355	11.63026713	12.56414949	13.08098403	12.41362793	13.03600185	12.0657527	12.40779885	12.60733031	12.24763088	11.9690267	12.13249973	12.47395937	11.88034881	12.15196787	12.4943556	12.91960824	12.71488943	11.48633225	11.78708632	13.1135794	11.86418614	12.32446186	12.09110476	10.97799537	12.70476824	10.88493365	11.70692764	12.52796564	12.0986901	11.18053081	11.39981196	12.27029533	11.04371086	12.33539035	11.39660478	12.19229281	13.03014982	11.357552	12.75739001	11.60686784	11.12605912	12.08015131	12.62044895	11.51323411	12.94049713	10.62479546	12.39580187	12.37829486	12.80211242	12.89879031	11.71467483	10.81778312	12.47548013	11.39660478	13.57719277	11.68343329	12.15513445	11.93405939	12.42705089	11.45275603	12.45635442	11.39767463	11.94251451	12.666224	12.5674808	11.84470576	10.96434087	11.34207467	11.52258153	12.85623098	11.18053081	11.79887677	10.81698362
hsa-miR-106b	8.16490693	7.70735913	6.76818432	8.9068906	8.60733031	6.70043972	7.67242534	7.36632221	7.48381578	8.25738784	7.54689446	9.18735207	9.0768156	6.64385619	8.09803208	7.4918531	8.12412131	7.30378075	8.86727874	7.6794801	8.64385619	7.4918531	9.53527538	8.14974712	8.49984589	8.02236781	8.05528244	9.06069593	7.36632221	7.72792045	7.06608919	7.18982456	6.79441587	8.11894107	6.64385619	7.83920379	7.85174904	7.17990909	8.86727874	7.87651695	8.45532722	7.99435344	8.48381578	7.57742883	6.40939094	8.54689446	7.22881869	7.8008999	8.48784003	7.77478706	7.65821148	8.08214904	8.44708323	7.78790256	8.66888498	8.80735492	8.57742883	7.13955135	8.60733031	8.37503943	8.11894107	7.77478706	8.72109919	6.78135971	8.19967234	9.04712391	8.13442632	9.18982456	8.357552	9.13442632	7.57742883	7.61470984	7.67242534	7.74819285	9.033423	7.83920379	7.37503943	8.59991284	8.58120058	8.51569984	7.77478706	7.59245704	8.0768156	8.37068741	8.41785251
hsa-miR-106b*	9.00562455	8.27612441	7.033423	8.80413102	8.45532722	7.41785251	8.40514146	7.24792751	7.85174904	7.72109919	7.27612441	8.33091688	9.6183855	7.20945337	8.76155123	8.19475685	8.27146303	7.80735492	8.04984855	8.29920802	8.67595703	6.74146699	9.60362634	9.2644426	8.19475685	7.20945337	9.30606169	7.56985561	7.85174904	8.38370429	7.0768156	7.19967234	7.56985561	7.27612441	6.24792751	8	8.08746284	7.19967234	9	7.78790256	8.29920802	7.67242534	8.71080643	8.79116289	7.23840474	8.61470984	6.4429435	7.84549005	7.6794801	7.57742883	7.53138146	8.91587938	8.62205182	7.72109919	8.36194377	7.34872815	7.99435344	8.02236781	8.01680829	7.28540222	8.52356196	8.21916852	7.53138146	7.27612441	7.21916852	8.59618976	7.88874325	8.33091688	9.357552	8.17990909	8.29920802	7.169925	9.15987134	7.83289001	7.76155123	7.93073734	8.08214904	7.9248125	7.64385619	6.80735492	7.46760555	7.47573343	7.7548875	9.95274125	8.62205182
hsa-miR-362-5p	2.80735492	2.5849625	1	2.80735492	4	1	3.45943162	3.45943162	3.32192809	5.5849625	2.5849625	4.857981	4.52356196	1.5849625	2.32192809	0	4.169925	1.5849625	4.08746284	4	5.4918531	5.20945337	4.95419631	2	4.169925	0	3.169925	4.39231742	3	1	2	3.32192809	2.80735492	2.80735492	3.169925	1.5849625	3.169925	1	4.45943162	4.24792751	4.39231742	3.9068906	2.80735492	0	0	4.9068906	3.32192809	1.5849625	4.24792751	2	3	0	2.32192809	2.80735492	4.9068906	5.12928302	5.20945337	0	4.45943162	4.5849625	4.169925	2.32192809	4.45943162	1	5.20945337	2.5849625	3	0	4	3.80735492	2.32192809	1	2	2.5849625	5.08746284	2.80735492	3.169925	4.857981	4.08746284	3.32192809	1.5849625	3.9068906	2	3	0
hsa-miR-363	4.80735492	1.5849625	1.5849625	0	0	2.80735492	0	1.5849625	0	4.169925	2	4.169925	1.5849625	4.80735492	0	0	1.5849625	2.5849625	0	2	0	3.32192809	2.32192809	1.5849625	0	2.32192809	0	1	0	1.5849625	1	2.80735492	0	1.5849625	1.5849625	2.32192809	1	2.5849625	0	0	0	2	1.5849625	4.52356196	4.08746284	4.52356196	0	0	3.169925	0	0	1.5849625	1	3.5849625	1	1	0	2.5849625	1	4.9068906	0	2	2	3.70043972	4.39231742	1	1	0	1.5849625	1.5849625	1	4	1.5849625	3.80735492	2.80735492	0	0	3	3	0	2	0	0	2.80735492	2
hsa-miR-369-3p	3.9068906	2.32192809	2.5849625	3	3	2.32192809	2.32192809	2.5849625	3.5849625	1.5849625	2	3.70043972	3.70043972	0	2.80735492	3.32192809	2.80735492	1.5849625	1.5849625	2.5849625	2.32192809	0	3	0	3.80735492	2.5849625	1.5849625	2.80735492	3.169925	0	1.5849625	2.32192809	2.80735492	3.45943162	3	4.08746284	1.5849625	2.32192809	2	3.80735492	1.5849625	1.5849625	2.32192809	1	0	4.32192809	3.45943162	0	2.5849625	4.08746284	2.32192809	0	1	4	3.169925	4.39231742	3	1.5849625	2.5849625	2.5849625	1.5849625	1	3.169925	1.5849625	2.80735492	1.5849625	2.32192809	3.32192809	3.80735492	3.5849625	2.32192809	3.5849625	3.32192809	2	3.169925	3.169925	3.169925	2.32192809	1.5849625	2.80735492	1.5849625	1	2.80735492	1	4
hsa-miR-374a	3.80735492	3.9068906	3	3.169925	4.7548875	1.5849625	4.32192809	4.5849625	4.169925	5.70043972	4.24792751	4.80735492	4.64385619	3.5849625	3.9068906	3	4.39231742	3.70043972	5.64385619	2.32192809	4.64385619	3.80735492	5.12928302	4.45943162	5.24792751	4.08746284	3.169925	4.169925	2.5849625	3.80735492	3.32192809	4.08746284	3.80735492	5.08746284	4.08746284	4	3.80735492	2	3.9068906	2.80735492	4.9068906	4.32192809	3.70043972	3	2.5849625	3.80735492	4.169925	2	3.70043972	4.39231742	4.24792751	3.32192809	3.45943162	4.08746284	4.39231742	4.24792751	4.9068906	3.45943162	4.9068906	6.08746284	3.5849625	4.169925	4	3.5849625	5.28540222	4.52356196	4.9068906	4.95419631	3.9068906	4.80735492	3.32192809	3.5849625	3.45943162	3.70043972	5.39231742	4.52356196	4.70043972	5.52356196	4.32192809	4.5849625	3.80735492	3.169925	4.08746284	2.5849625	4.45943162
hsa-miR-374a*	9.18487534	8.50382574	8.53915881	7.42626475	8.96578428	7.89481776	9.14465824	9.12928302	8.95419631	10.19844504	9.34651373	9.01402047	9.05256805	8.55842071	8.87036472	8.67595703	9.66888498	8.65463603	9.92332749	7.76155123	9.04165915	7.7548875	9.04439412	8.7548875	9.50779464	8.29462075	8.01680829	9.10066234	7.9068906	8.84862294	8.49585503	9.23122118	8.88264305	8.81378119	8.81698362	8.16490693	8.39660478	7.74819285	7.57742883	7.68650053	9.50581155	8.87344411	8.45121111	8.72792045	7.8008999	8.62935662	9.14210706	7.857981	8.26209485	8.60362634	8.69348696	7.62205182	9.09539702	8.68650053	9.12153352	8.78463485	9	7.62205182	9.13955135	9.44914865	8.027906	9.6183855	8.93073734	8.41785251	9.36850646	8.30833903	9.44501485	8.83920379	9.07948478	8.78790256	8.64024494	8.69696753	9.08746284	8.56605404	8.84235034	9.68650053	9.06877828	9.86727874	9.03617361	8.98868469	8.81378119	8.70043972	8.94544384	7.01122726	9.01402047
hsa-miR-375	14.15014393	16.16402304	15.01367161	15.3984765	14.63055154	14.53843146	15.39623684	14.16726132	15.2129143	14.82411347	14.35424938	12.63254088	14.49835061	14.7261117	12.61907365	15.10750317	14.12137163	13.76040809	13.29145852	11.76362735	12.67838007	13.25207404	13.18858885	14.24681481	14.57500736	14.81232775	14.24562698	15.02228111	15.10594942	13.97333862	16.02030721	13.24079133	15.15093723	14.37075551	14.82664779	11.84392105	15.71446019	13.40127954	13.73322722	12.8474489	14.50537739	13.71596199	15.03213185	14.14146856	13.25148241	12.15101654	15.20834868	16.37551464	15.70190205	12.34401844	15.21496412	15.8390069	13.62798978	15.07518664	13.02150055	13.30092449	14.79314604	11.61976146	13.42074976	15.76121358	16.33577415	15.3129184	13.81997946	15.5832591	14.81112379	14.46147945	13.07698257	14.11853558	13.1959873	14.91531922	15.75952414	14.79654665	15.31483104	14.87262679	11.64610864	14.63418711	13.36276574	13.18920683	14.59280739	15.1089736	15.46868767	16.12871935	14.84122034	14.39412771	13.7273887
hsa-miR-381	7.28540222	5.20945337	5.64385619	6.52356196	6.22881869	6.04439412	5.04439412	6.02236781	6.22881869	5.12928302	4.7548875	5.97727992	5.7548875	5.169925	6.02236781	5.88264305	5.70043972	5.88264305	5.72792045	5.83289001	6.65821148	4.52356196	6.37503943	5.5849625	5.357552	5.80735492	5.61470984	4.857981	5.357552	5	4.5849625	5.857981	5.95419631	4.80735492	5.42626475	6.30378075	5.08746284	5.08746284	6.24792751	7.04439412	6.42626475	6.37503943	6.4918531	5.39231742	5.169925	6.68650053	6.42626475	5.169925	5.72792045	6.02236781	5.7548875	5.55458885	6.18982456	6.26678654	6.45943162	5.45943162	5.42626475	4.24792751	4.64385619	5.42626475	6.18982456	5.52356196	5.857981	5.83289001	5.04439412	4.52356196	6.04439412	5.88264305	6.33985	6.93073734	5.20945337	5.857981	6.24792751	5.857981	5.04439412	6.12928302	6.24792751	6.53915881	5.08746284	5.42626475	5.357552	5.24792751	6.06608919	5.67242534	6.50779464
hsa-miR-382	5.08746284	4.39231742	4.80735492	4.9068906	5.12928302	5.24792751	3.32192809	5.08746284	5	2.32192809	2.80735492	5.20945337	4	3.80735492	4.32192809	5.55458885	4.169925	4.169925	3.70043972	4.80735492	4.857981	3.169925	4.32192809	4.24792751	3	4.64385619	4.08746284	4.45943162	4.45943162	2.5849625	3.32192809	4.95419631	5	3.169925	3.9068906	4.08746284	2.5849625	3.45943162	4.5849625	5.80735492	4.169925	4.5849625	5.357552	3.5849625	2	5.12928302	4.32192809	3.169925	4.39231742	4.64385619	4.32192809	4.52356196	3.80735492	5.857981	4.64385619	3.32192809	4.24792751	3	2.5849625	3.80735492	5.52356196	4.70043972	4.52356196	4.39231742	4.169925	4.39231742	4.5849625	4.08746284	3.9068906	5.24792751	3.80735492	4.7548875	4.857981	4.08746284	3.5849625	4.5849625	3.80735492	4.52356196	3.80735492	2.5849625	4.45943162	3.70043972	4.08746284	4.169925	4.45943162
hsa-miR-20b	5.67242534	1.5849625	2	0	1	3.80735492	1.5849625	2.32192809	3.80735492	3.169925	4.39231742	3.169925	1.5849625	5.45943162	2	2	2	3.32192809	1	3.32192809	0	2	1.5849625	3.45943162	2.32192809	4.08746284	2	3	3.9068906	2	1.5849625	3	2.80735492	2.5849625	2	3.70043972	0	2.32192809	0	1	1.5849625	0	1	6.71424552	4	4	2	2.32192809	2.5849625	1	1	2	3	5.357552	0	2	0	1	1	3.9068906	0	4.52356196	2	3.70043972	4.39231742	0	3	0	1	1	2.32192809	3.80735492	2.5849625	2.5849625	4.169925	0	1.5849625	0	2.5849625	1	2.5849625	2	1.5849625	1.5849625	2.80735492
hsa-miR-484	5.12928302	4	5.857981	5.9068906	5.42626475	5.67242534	5.45943162	6.20945337	5.55458885	5.32192809	5.4918531	5.72792045	5.857981	4	6.76818432	5.61470984	5.39231742	5.97727992	5.64385619	6.357552	5.61470984	4.52356196	7.0768156	6.96578428	4.80735492	5.857981	6.37503943	5.7548875	5.357552	5.20945337	5.08746284	5.04439412	4.70043972	5.04439412	4.70043972	6.14974712	4.70043972	4.857981	6.14974712	5.32192809	6.40939094	4.857981	6.357552	6.40939094	4.169925	5.95419631	5.24792751	5.24792751	5.45943162	5.357552	5.12928302	5.7548875	5.64385619	5.5849625	5.5849625	5.80735492	5.78135971	4.52356196	6.14974712	5.97727992	5.5849625	5.42626475	6.06608919	5.67242534	6.02236781	6.14974712	6	6.357552	6.357552	5.64385619	5.9068906	5.32192809	6.45943162	5.12928302	7.02236781	5.78135971	5.78135971	6.22881869	4.08746284	5.04439412	5.61470984	4.7548875	5.80735492	6.71424552	5.08746284
hsa-miR-486-5p	5.32192809	4.95419631	4.52356196	5.169925	4.24792751	5.52356196	4.24792751	3	5.9068906	5.39231742	4.52356196	4.64385619	5.55458885	3	6.357552	4.169925	3.169925	5.80735492	4.24792751	5.67242534	4.5849625	3	5.5849625	5.12928302	4.64385619	5.39231742	6.22881869	5.08746284	4.169925	4.9068906	4.5849625	3.9068906	3.5849625	5.80735492	3.169925	3.32192809	5.67242534	5.20945337	6.72792045	4.39231742	5.357552	4.5849625	4.80735492	6.39231742	4.95419631	7.33985	4.95419631	4.45943162	5.5849625	5.169925	4.32192809	6.42626475	5.169925	5.70043972	3.5849625	6.08746284	4.857981	4.52356196	3.45943162	4.80735492	3.5849625	2.80735492	6.10852446	3	3	6.65821148	3	5.78135971	5.24792751	4.64385619	4.39231742	5	5.32192809	4.32192809	5.28540222	4.39231742	4.24792751	6.18982456	5.08746284	4	3.169925	4	4.857981	5.08746284	5.55458885
hsa-miR-511	4.5849625	0	0	2.5849625	3.32192809	2.80735492	0	3	2.32192809	1	1	4.52356196	3.70043972	2	3.70043972	2.32192809	1	0	3.70043972	3.32192809	3	4	3.169925	3	2.5849625	2	3	0	0	4.52356196	0	0	2.32192809	2	0	4.169925	2	4.70043972	3.80735492	2	0	4.39231742	4.70043972	1	3.169925	2.5849625	2.5849625	2.32192809	1.5849625	2.80735492	0	5.42626475	2.80735492	2.80735492	3.169925	4.24792751	3.45943162	1	2.80735492	2.5849625	1	1	4.39231742	3.9068906	3.169925	4.24792751	1.5849625	4.7548875	2.80735492	3.169925	3.80735492	0	2.32192809	5.83289001	3.70043972	1.5849625	3.5849625	4.08746284	4.52356196	1.5849625	2.32192809	0	3.45943162	4.95419631	3.70043972
hsa-miR-146b-5p	8.93957921	7.67242534	10.25502857	7.32192809	8.5849625	9.6110248	7.59991284	10.64475759	10.02236781	7.38370429	8.77807713	8.42206477	7.357552	9.04712391	10.00140819	9.26912668	9.3553511	9.70217269	8.6794801	9.12153352	8.56224242	9.05528244	7.70043972	9.72792045	7.48381578	9.53332973	9.15987134	8.857981	8.72792045	10.78053977	8.39660478	9.17741954	8.22400167	7.29462075	8.94251451	8.65463603	7.27612441	8.79441587	8.02236781	7.83289001	8.41362793	7.86418614	8.15481811	8.78135971	7.61470984	8.16490693	9.25266543	8.50382574	8.45532722	8.07146236	8.18487534	10.56700537	8.11894107	8.73131903	7.02236781	8.34429591	10.19352536	7.08746284	7.033423	9.12153352	7.38370429	9.00281502	8.08746284	9.08214904	8.81057163	8.53527538	9.39660478	8.53527538	6.61470984	7.81378119	9.73809226	10.20945337	10.38909352	7.83289001	9.36632221	8.37937837	7.70043972	7.13955135	7.88874325	9.67242534	7.82017896	8.35314683	8.12928302	8.59245704	9.33091688
hsa-miR-146b-3p	6.26678654	4.95419631	6.14974712	2.80735492	5.39231742	5.61470984	3.9068906	6.4918531	5.67242534	3.5849625	4.70043972	4.32192809	4.24792751	5	6.5849625	6.45943162	5	6.50779464	4.857981	5.9068906	5	4.45943162	4.45943162	6.78135971	4	5.08746284	5.78135971	3.9068906	4.5849625	6.84549005	4	5.4918531	4.70043972	3.169925	4.7548875	5.20945337	4.08746284	4.64385619	5.169925	4.7548875	5	4.169925	5.39231742	4.95419631	4.80735492	5.08746284	4	4.64385619	5.28540222	4.5849625	4.45943162	7.40939094	4.857981	5.20945337	3.45943162	4.7548875	6.28540222	3.32192809	3.5849625	4.5849625	4.08746284	4.70043972	4.08746284	4.52356196	4.52356196	4.70043972	5.7548875	4.9068906	4.169925	4.24792751	5.88264305	6.02236781	7.43462823	5.169925	3.45943162	5	4.5849625	1	4.169925	5.20945337	4.39231742	4.64385619	4.32192809	6.62935662	6.08746284
hsa-miR-497	1.5849625	4.45943162	4.08746284	4.169925	4.32192809	5.12928302	4.24792751	4	3	3.70043972	3.9068906	4.08746284	4.5849625	4.24792751	5.04439412	3.9068906	3.45943162	3.5849625	4.70043972	3.9068906	4.9068906	2.80735492	4.39231742	4.70043972	3.80735492	3.80735492	4.32192809	3	3.80735492	2.5849625	2.5849625	4.45943162	4.5849625	3.80735492	3.70043972	4.39231742	2.5849625	4.52356196	4.08746284	3.5849625	4	2.80735492	4.39231742	4.80735492	4.7548875	5	4.45943162	5.08746284	4.45943162	3.169925	4.169925	4.5849625	4.80735492	4.169925	4.32192809	4.08746284	6.04439412	4.169925	4.24792751	5.39231742	3.9068906	4.45943162	4.169925	4.39231742	4.5849625	3.45943162	4	4.169925	4.52356196	3.45943162	3.80735492	4.08746284	5.28540222	4.70043972	4.45943162	4.39231742	4.64385619	2.5849625	4.9068906	2.80735492	4.95419631	4.08746284	4.64385619	4	2.5849625
hsa-miR-501-3p	5	5.169925	5.12928302	5.357552	6.10852446	4.24792751	5.67242534	6.50779464	5.67242534	4.9068906	5.08746284	3.80735492	4.70043972	4.39231742	5.357552	6.80735492	6.93073734	5.52356196	3.80735492	5.95419631	5.169925	5	5.39231742	5.80735492	5.04439412	4.64385619	4.5849625	7.357552	5.39231742	5.08746284	5.93073734	4.9068906	4.70043972	4.45943162	5.08746284	3	4.7548875	4.24792751	4.39231742	4.9068906	6.12928302	4.08746284	4.08746284	4.95419631	3	3.9068906	4.45943162	3.169925	4.52356196	3.70043972	7.19967234	4.45943162	4.169925	6.24792751	5.70043972	3.32192809	6.04439412	2.32192809	4.857981	4.7548875	6.357552	5.97727992	4.52356196	3.9068906	5.28540222	4.64385619	6.357552	3.80735492	5.39231742	5.357552	5.55458885	4.7548875	5.7548875	2.80735492	5.24792751	4.857981	5.08746284	3.70043972	4.64385619	5.169925	5.88264305	5.7548875	4.32192809	4.39231742	3.5849625
